status_name,facility_name,facility_ward,facility_constituency,facility_subcounty,facility_county,name,code,date_established,facility
Fully-functional,Kalamene Dispensary,Akachiu,Igembe South,Igembe South,Meru,Tiira Health Community Health Unit,701554.0,2014-02-20,7a11b5f5-1002-4f08-becb-0ae633a8c59a
Fully-functional,Mutiokiama Health Centre,Akachiu,Igembe South,Igembe South,Meru,Nceme Health Community Health Unit,701553.0,2013-07-03,fe7444a7-249e-44bd-9441-f6d3899f023f
semi-functional,Amwamba Dispensary,Akachiu,Igembe South,Igembe South,Meru,Auki Health Community Health Unit,701552.0,2012-10-03,fb49639f-b407-40fa-95bb-711fad856016
Fully-functional,Kirimampio Dispensary,Athiru Gaiti,Igembe South,Igembe South,Meru,Thuuria Health Community Health Unit,701551.0,2012-05-08,bb54bc9e-5bb1-40ab-8e05-a65a4352ca75
semi-functional,Kirimampio Dispensary,Athiru Gaiti,Igembe South,Igembe South,Meru,Kirimampio Health Community Health Unit,701550.0,2012-11-04,bb54bc9e-5bb1-40ab-8e05-a65a4352ca75
semi-functional,Kiraone Dispensary,Athiru Gaiti,Igembe South,Igembe South,Meru,Antubakiiru Health Community Health Unit,701549.0,2012-08-14,52ae5b23-f469-4ad3-be3e-1e321c65ba0e
Fully-functional,Balambala Sub-District Hospital,Balambala,Balambala,Balambala,Garissa,Balambala Community Health Unit,701548.0,2014-11-03,b483df09-6465-4a0c-8160-f29fae587e7d
Fully-functional,Jarajara Dispensary,Jarajara,Balambala,Balambala,Garissa,Jarajara Community Health Unit,701547.0,2014-11-03,05573fe7-68d0-4c63-811b-066e8267f56b
Fully-functional,Dujis Health Centre,Balambala,Balambala,Balambala,Garissa,Dujis Community Health Unit,701546.0,2014-11-03,ca9f4271-c92c-4c8e-b92e-71ac522fba19
Fully-functional,Daley Dispensary,Saka,Balambala,Balambala,Garissa,Daley Community Health Unit,701545.0,2014-11-05,66913506-6719-4654-9b55-43fbffa6bb49
Fully-functional,Kuno Dispensary,Balambala,Balambala,Balambala,Garissa,Kuno Community Health Unit,701544.0,2014-09-01,7ce5f63a-604c-46a3-8d53-35aefdd63939
semi-functional,Kiraone Dispensary,Athiru Gaiti,Igembe South,Igembe South,Meru,Anjaru Health Community Health Unit,701543.0,2012-09-04,52ae5b23-f469-4ad3-be3e-1e321c65ba0e
semi-functional,Nyambene Sub County Hospital,Maua,Igembe South,Igembe South,Meru,Kaibu Health Community Health Unit,701542.0,2017-04-12,bb13030f-27e0-461f-8761-0fad77f95019
semi-functional,Nyambene Sub County Hospital,Maua,Igembe South,Igembe South,Meru,Kithaene Health Community Health Unit,701541.0,2014-03-20,bb13030f-27e0-461f-8761-0fad77f95019
semi-functional,Nyambene Sub County Hospital,Maua,Igembe South,Igembe South,Meru,Akurani Health Community Health Unit,701539.0,2014-09-15,bb13030f-27e0-461f-8761-0fad77f95019
semi-functional,Nyambene Sub County Hospital,Maua,Igembe South,Igembe South,Meru,Kathima Health Community Health Unit,701538.0,2014-07-15,bb13030f-27e0-461f-8761-0fad77f95019
semi-functional,Gitura Dispensary,Maua,Igembe South,Igembe South,Meru,Kilalai Health Community Health Unit,701537.0,2013-03-27,3ef8dd22-d857-48c7-85f1-2607fcbca395
semi-functional,Akachiu Health Centre,Kanuni,Igembe South,Igembe South,Meru,Antuambui Health Community Health Unit,701536.0,2016-10-12,770e0bdd-e666-45cb-9932-bc0ed9c91163
Fully-functional,Sangailu Health Centre,Sangailu,Ijara,Hulugho,Garissa,Wakabharey Community Health Unit,701535.0,2011-04-01,e5f8ce78-2d38-479a-ac48-e36bf62470df
Fully-functional,Sangailu Health Centre,Sangailu,Ijara,Hulugho,Garissa,Kordoy Community Health Unit,701534.0,2014-06-04,e5f8ce78-2d38-479a-ac48-e36bf62470df
semi-functional,Bultohama Dispensary,Sangailu,Ijara,Hulugho,Garissa,Bultohama Community Health Unit,701533.0,2014-06-16,e26956e0-9b84-4789-ab6c-865432c6c893
semi-functional,Jalish Dispensary,Sangailu,Ijara,Hulugho,Garissa,Jalish Community Health Unit,701532.0,2016-06-15,b22475e7-392a-432f-9158-cf433a651033
Fully-functional,Handaro Dispensary,Sangailu,Ijara,Hulugho,Garissa,Handaro Community Health Unit,701529.0,2016-06-15,6145da6d-6d0f-4fc3-a887-4a235a64264d
Fully-functional,Hulugho Sub County Hospital,Hulugho,Ijara,Hulugho,Garissa,Lafageri Community Health Unit,701528.0,2014-06-18,4c5b5e1f-9fd2-440e-ad9f-5e026f33ce0c
Fully-functional,Hulugho Sub County Hospital,Hulugho,Ijara,Hulugho,Garissa,Shora Community Health Unit,701527.0,2014-06-10,4c5b5e1f-9fd2-440e-ad9f-5e026f33ce0c
Fully-functional,Hulugho Sub County Hospital,Hulugho,Ijara,Hulugho,Garissa,Gesireb Community Health Unit,701526.0,2011-05-13,4c5b5e1f-9fd2-440e-ad9f-5e026f33ce0c
Fully-functional,Akachiu Health Centre,Kanuni,Igembe South,Igembe South,Meru,Ikuu Community Health Unit,701523.0,2015-08-04,770e0bdd-e666-45cb-9932-bc0ed9c91163
Fully-functional,Akachiu Health Centre,Kanuni,Igembe South,Igembe South,Meru,Amungenti Health Community Health Unit,701522.0,2014-01-04,770e0bdd-e666-45cb-9932-bc0ed9c91163
semi-functional,Akachiu Health Centre,Kanuni,Igembe South,Igembe South,Meru,Athimba Health Community Health Unit,701521.0,2016-06-06,770e0bdd-e666-45cb-9932-bc0ed9c91163
Fully-functional,Kianda Dispensary,Kanuni,Igembe South,Igembe South,Meru,Kianda Health Community Health Unit,701520.0,2015-04-04,7df9138e-f796-465a-aa21-c2413fd4ea33
Fully-functional,Ongo Sub County Hospital,South Kamagambo,Rongo,Rongo,Migori,Kanyimach Community Health Unit,701519.0,2011-11-02,52aaf77e-8a4d-4ff1-b99c-980951ce1ce5
semi-functional,Kiegoi Health Centre,Kiegoi/Antubochiu,Igembe South,Igembe South,Meru,Itumi Community Health Unit,701518.0,2012-09-04,8d35ba0b-04eb-4515-9e90-619f27a5cfea
Closed,Boige Health Centre,Boikanga,South Mugirango,South Mugirango,Kisii,Boigee Community Health Unit,701517.0,2014-08-01,60e60e30-8b03-424d-bfdc-272d57c86b2a
semi-functional,Kiegoi Health Centre,Kiegoi/Antubochiu,Igembe South,Igembe South,Meru,Mboone Community Health Unit,701515.0,2012-03-06,8d35ba0b-04eb-4515-9e90-619f27a5cfea
semi-functional,Kiegoi Health Centre,Kiegoi/Antubochiu,Igembe South,Igembe South,Meru,Lubuene Community Health Unit,701514.0,2012-03-05,8d35ba0b-04eb-4515-9e90-619f27a5cfea
semi-functional,Kiegoi Health Centre,Kiegoi/Antubochiu,Igembe South,Igembe South,Meru,Ngundune Community Health Unit,701513.0,2012-02-06,8d35ba0b-04eb-4515-9e90-619f27a5cfea
Fully-functional,Bangali Dispensary,Bangale,Bura,Bura,Tana River,Boka Wells Community Health Unit,701512.0,2017-03-29,4966b647-f380-4305-a07d-6addda5179f9
Fully-functional,Bangali Dispensary,Bangale,Bura,Bura,Tana River,Bangali Community Health Unit,701511.0,2013-02-13,4966b647-f380-4305-a07d-6addda5179f9
Fully-functional,Sombo Dispensary,Sala,Bura,Bura,Tana River,Sala Community Health Unit,701510.0,2017-03-15,21c3787a-b926-4fe3-b0e8-fe9741edf24d
Fully-functional,Sombo Dispensary,Sala,Bura,Bura,Tana River,Sombo Community Health Unit,701509.0,2017-02-02,21c3787a-b926-4fe3-b0e8-fe9741edf24d
Fully-functional,Mororo Dispensary,Sala,Bura,Bura,Tana River,Mororo Community Health Unit,701508.0,2013-02-20,3159c18c-8f88-400f-8811-3ae4c2705177
Fully-functional,Madogo Health Centre,Madogo,Bura,Bura,Tana River,Konoramadha Community Health Unit,701507.0,2017-01-10,748780ba-a252-453f-8b0e-986bf8647d9d
Fully-functional,Mlanjo Dispensary,Madogo,Bura,Bura,Tana River,Mlanjo Community Health Unit,701506.0,2013-05-08,4cdcbf9b-b491-4172-ae23-789e4192ff2e
Fully-functional,Madogo Health Centre,Madogo,Bura,Bura,Tana River,Maramtu Community Health Unit,701505.0,2013-05-08,748780ba-a252-453f-8b0e-986bf8647d9d
Fully-functional,Madogo Health Centre,Madogo,Bura,Bura,Tana River,Madogo A. Community Health Unit,701504.0,2013-05-14,748780ba-a252-453f-8b0e-986bf8647d9d
Fully-functional,Madogo Health Centre,Madogo,Bura,Bura,Tana River,Madogo B. Community Health Unit,701503.0,2013-05-08,748780ba-a252-453f-8b0e-986bf8647d9d
Fully-functional,Charidende Dispensary (CDF),Chewele,Bura,Bura,Tana River,Dukanotu Community Health Unit,701502.0,2013-03-06,cac77248-2d5d-4197-bee7-13685019942d
Fully-functional,Bilbil Dispensary(Bura),Bura,Bura,Bura,Tana River,Bilbil Community Health Unit,701501.0,2017-03-10,5fbf6ea4-340a-4759-b878-0c3be9fe333d
Fully-functional,Nanighi Dispensary (Tana River),Chewele,Bura,Bura,Tana River,Nanighi Community Health Unit,701500.0,2017-02-08,03e00056-302b-457f-bff8-a1def7c587f8
Fully-functional,Chewele Dispensary,Chewele,Bura,Bura,Tana River,Chewele Community Health Unit,701499.0,2013-09-11,32504e37-8c67-4a55-9000-8e4806c8ae4a
Fully-functional,Sabukia Dispensary( Tana North),Bura,Bura,Bura,Tana River,Sabukia Community Health Unit,701498.0,2017-01-05,012d0201-fd52-46d1-b707-a3b40262f52b
Fully-functional,Meti Dispensary,Bura,Bura,Bura,Tana River,Meti Community Health Unit,701497.0,2014-01-15,7da4fa9a-72b7-40fc-8fec-a1f572a30344
Fully-functional,Bura  Sub county Hospital,Bura,Bura,Bura,Tana River,Biskidera Community Health Unit,701496.0,2013-09-05,089e09fa-789a-45b5-b3e3-f12c0cebeac2
Fully-functional,Bura  Sub county Hospital,Bura,Bura,Bura,Tana River,Bura Community Health Unit,701495.0,2014-09-04,089e09fa-789a-45b5-b3e3-f12c0cebeac2
semi-functional,Gakurwe Health Services,Gaturi,Kiharu,Kiharu,Muranga,Gakurwe Community Health Unit,701494.0,2009-09-12,7087543a-9294-49dd-b51d-d2561438fff5
semi-functional,Murang'a County Refferal Hospital,Township,Kiharu,Kiharu,Muranga,Kabwe Community Health Unit,701493.0,2017-04-28,95a32b53-3f23-4b8f-be67-4602648a3565
semi-functional,Murang'a County Refferal Hospital,Township,Kiharu,Kiharu,Muranga,Mjini Community Health Unit,701492.0,2016-06-02,95a32b53-3f23-4b8f-be67-4602648a3565
semi-functional,Mugeka Dispensary,Gaturi,Kiharu,Kiharu,Muranga,Nyakihai Community Health Unit,701491.0,2016-12-16,029291a8-539d-47a5-88b9-0533d705c248
semi-functional,Kigetuini Dispensary,Gaturi,Kiharu,Kiharu,Muranga,Rurii Community Health Unit,701489.0,2010-03-08,0cb6a3a6-bf17-4b50-a7e6-2b89fc61bf71
Fully-functional,Naikara Health Centre,Naikarra,Narok West,Narok West,Narok,Naikara Community Health Unit,701488.0,2010-02-10,f43ea6b7-6a83-4ec7-82f3-811971065fac
Fully-functional,Talek Health Centre,Siana,Narok West,Narok West,Narok,Talek Community Health Unit,701487.0,2014-01-15,5bc4099d-1699-40ab-b1e1-7d53539f39ef
Fully-functional,Olderkesi Dispensary,Naikarra,Narok West,Narok West,Narok,Oderkesi Community Health Unit,701486.0,2014-10-08,93e5c366-1729-4fdf-80ee-d68cd8dc4bf8
Fully-functional,Salabwek Dispensary,Mara,Narok West,Narok West,Narok,Salabwek Community Health Unit,701485.0,2012-01-10,25c3eef8-34b2-4edb-bf53-778730202516
Fully-functional,Baraka Hospital,Mara,Narok West,Narok West,Narok,Baraka Community Health Unit,701484.0,2012-02-15,2b08046a-0b26-4827-8217-f61fc18e3d77
Fully-functional,Archers Post Sub-County Hospital,Waso,Samburu East,Samburu East,Samburu,Ldergesi Community Health Unit,701483.0,2012-05-01,550318b6-52fc-4ecd-9da7-b876090a59aa
Fully-functional,Wamba Sub County Hospital,Wamba East,Samburu East,Samburu East,Samburu,Lpashie Community Health Unit,701482.0,2013-07-01,9e238914-7435-4bb5-8b11-89d2f2750a1b
Fully-functional,Kipnai Dispensary,Kolowa,Tiaty,East Pokot,Baringo,Kipnai Community Health Unit,701481.0,2015-09-04,388e78eb-813c-4529-a82d-a0dc03b212f0
Non-functional,Nginyang Health Centre,Loiyamorok,Tiaty,Tiaty East,Baringo,Nginyang East Community Health Unit,701480.0,2014-07-10,94dd10d0-889b-4648-b83a-c379f0f6b768
Fully-functional,Chesirimion Dispensary,Loiyamorok,Tiaty,Tiaty East,Baringo,Chesirimion Community Health Unit,701479.0,2014-04-03,0454040e-10a3-4abe-8d77-f227c6c3b328
Fully-functional,Churo Health center,Churo/Amaya,Tiaty,Tiaty East,Baringo,Churo Community Health Unit,701478.0,2015-06-04,a12d116d-0a8b-4c4e-a6d8-2906decfe636
Fully-functional,Plesian Dispensary,Churo/Amaya,Tiaty,Tiaty East,Baringo,Plesian Community Health Unit,701477.0,2015-09-02,30e90732-d92e-4e62-9a7d-63af70fa67eb
Fully-functional,Kanyakine sub County Hospital,Abogeta East,South Imenti,Imenti South,Meru,Yururu Community Health Unit,701476.0,2017-08-01,3573fb27-f61d-4369-8b98-b52cf1c84c66
Fully-functional,Kaptuya dispensary,Churo/Amaya,Tiaty,Tiaty East,Baringo,Nangarwa Community Health Unit,701475.0,2015-07-08,60d7d944-da26-4417-a2fd-7a9e09a9f0c9
Fully-functional,Kanyakine sub County Hospital,Abogeta East,South Imenti,Imenti South,Meru,Kanyakine Community Health Unit,701474.0,2017-08-01,3573fb27-f61d-4369-8b98-b52cf1c84c66
Fully-functional,Mitunguu Health Centre,Mitunguu,South Imenti,Imenti South,Meru,Rwompo Community Health Unit,701473.0,2017-08-01,f1e13f37-66be-40d8-9193-08fd1e98bede
Fully-functional,Chemolingot District Hospital,Ribkwo,Tiaty,East Pokot,Baringo,Chesakam Community Health Unit,701471.0,2015-06-08,be858115-5d44-4370-8478-669c280cbf5c
Closed,Chemolingot District Hospital,Ribkwo,Tiaty,East Pokot,Baringo,Kotoron Community Health Unit,701470.0,2014-07-17,be858115-5d44-4370-8478-669c280cbf5c
Fully-functional,Mitunguu Health Centre,Mitunguu,South Imenti,Imenti South,Meru,Kaurone Community Health Unit,701469.0,2017-08-01,f1e13f37-66be-40d8-9193-08fd1e98bede
Fully-functional,Kokwototo Dispensary,Tangulbei/Korossi,Tiaty,Tiaty East,Baringo,Kokwototo Community Health Unit,701468.0,2013-04-10,005ae709-5a66-4798-bd02-3b2e6a82284e
Fully-functional,Tangulbei Sub county Hospital,Tangulbei/Korossi,Tiaty,Tiaty East,Baringo,Tangulbei Community Health Unit,701467.0,2013-10-11,aa989242-6b7c-440e-b29b-a054166301dd
Fully-functional,Tangulbei Sub county Hospital,Tangulbei/Korossi,Tiaty,Tiaty East,Baringo,Kadokoi Community Health Unit,701466.0,2012-05-12,aa989242-6b7c-440e-b29b-a054166301dd
Fully-functional,Mikumbune Sub-District Hospital,Nkuene,South Imenti,Imenti South,Meru,Mikumbune Community Health Unit,701465.0,2017-05-05,2f0e4eda-da0d-48a7-90cb-a9c42ad60132
semi-functional,Musingini Dispensary,Masinga Central,Masinga,Masinga,Machakos,Musingini Community Health Unit,701464.0,2017-02-03,3f5c593a-9932-446d-98c4-a0437002e11a
semi-functional,Ekalakala Health Centre,Ekalakala,Masinga,Masinga,Machakos,Ekalakala Community Health Unit,701463.0,2016-07-01,42b5d270-28c1-4dc8-8d13-2f08feeafcc7
semi-functional,Endei Dispensary,Kivaa,Masinga,Masinga,Machakos,Miangeni Community Health Unit Delete,701462.0,2009-04-01,4d82cc09-09e0-4401-a074-7695634bfa15
semi-functional,Mukusu Dispensary,Masinga Central,Masinga,Masinga,Machakos,Mukusu Community Health Unit,701461.0,2016-03-17,b7a0b04f-93fd-4448-85ca-b6af27f693b8
Fully-functional,Ting'ang'a Dispensary,Ting'ang'a,Kiambu,Kiambu Town,Kiambu,Ndumberi Community Health Unit,701460.0,2008-01-01,c48cdfaf-0dd5-4eb3-b3d1-25c574c1b105
Fully-functional,Makongeni Dispensary,Kamenu,Thika Town,Thika Town,Kiambu,Kisii Community Health Unit,701459.0,2016-10-05,66472d05-8f54-421d-b0c1-0101a1ea24f5
Fully-functional,Ngoliba Health Centre,Ngoliba,Thika Town,Thika Town,Kiambu,Gatiiguru Community Health Unit,701458.0,2012-10-03,3a3ce5d1-a67a-4cb2-bece-ee8b2f9ea1ac
Fully-functional,Immaculate Heart of Mary Hospital,Gatuanyaga,Thika Town,Thika Town,Kiambu,Kilimambogo Community Health Unit,701457.0,2015-10-13,dd92301c-30ad-4316-8c67-406e0834d2d8
Fully-functional,Makongeni Dispensary,Kamenu,Thika Town,Thika Town,Kiambu,Makongeni Community Health Unit,701456.0,2016-10-12,66472d05-8f54-421d-b0c1-0101a1ea24f5
Fully-functional,Makongeni Dispensary,Kamenu,Thika Town,Thika Town,Kiambu,Kiganjo Community Health Unit,701455.0,2015-08-11,66472d05-8f54-421d-b0c1-0101a1ea24f5
Fully-functional,Chewani Dispensary,Chewani,Galole,Galole,Tana River,Kiarakungu Community Health Unit,701454.0,2017-01-01,93546596-a81a-4796-b0d8-4ec7e3de6375
Fully-functional,Mile 46 Health Centre,Iloodokilani,Kajiado West,Kajiado West,Kajiado,Mile 46 Community Health Unit,701453.0,2015-06-15,9812742c-5358-44c4-8d4b-509b0dd34fb9
Fully-functional,Kalandini Health Centre,Matungulu West,Matungulu,Matungulu,Machakos,Kalandini Community Health Unit,701452.0,2016-10-14,9835cd5d-15dc-49ab-ad00-620756a0a8f6
Fully-functional,Sengani Health centre,Tala,Matungulu,Matungulu,Machakos,Katine Community Health Unit,701451.0,2015-12-11,c4bdb5c2-c3d1-4652-9902-a10cfa33f029
Fully-functional,Limuru Health Centre,Limuru Central,Limuru,Limuru,Kiambu,Murengeti Community Health Unit,701450.0,2010-06-15,ce484d92-7cc0-43f7-a39e-f17fb0e01572
Fully-functional,Rironi  Health  Centre,Limuru Central,Limuru,Limuru,Kiambu,Gatimu Community Health Unit,701449.0,2010-06-15,4c57e963-aaae-4ccc-84f5-1c8fa5769a20
Fully-functional,Ndeiya Health Centre,Ndeiya,Limuru,Limuru,Kiambu,Mirithu Community Health Unit,701448.0,2010-06-01,583ccc7c-0f74-49fd-8d4d-56b1f4f24a88
Fully-functional,Sagante Dispensary,Sagante/Jaldesa,Saku,Saku,Marsabit,Sagante Community Health Unit,701447.0,2013-05-15,681f4519-70e7-4db0-9177-f23b315561ee
Fully-functional,Manyatta Jillo Health Centre,Sagante/Jaldesa,Saku,Saku,Marsabit,Manyatta Jillo Community Health Unit,701446.0,2015-03-14,05eb8075-a90b-4b4b-ae73-08597202d850
Fully-functional,Songa Health Centre,Karare,Saku,Saku,Marsabit,Songa Community Health Unit,701445.0,2015-07-25,c2b65e5d-0a8b-455e-a492-94d3d3acba7e
Fully-functional,Kituruni Dispensary,Karare,Saku,Saku,Marsabit,Kituruni Community Health Unit,701444.0,2015-07-14,e9c1d7af-cef7-4498-915c-89c5227a256a
Fully-functional,Karare Dispensary,Karare,Saku,Saku,Marsabit,Karare Community Health Unit,701443.0,2014-04-17,01ec6fef-8ff5-4fec-a57b-97ea1664ebce
Fully-functional,Hulahula Dispensary,Karare,Saku,Saku,Marsabit,Hulahula Community Health Unit,701442.0,2015-10-13,647291b3-8eae-476e-97b9-d4c4398cb058
Fully-functional,Dirib Gombo Dispensary,Sagante/Jaldesa,Saku,Saku,Marsabit,Dirib Gombo Community Health Unit,701441.0,2016-12-12,39372aee-d78d-4103-af53-36121c88336f
Fully-functional,Dakabaricha Dispensary,Marsabit Central,Saku,Saku,Marsabit,Dakabaricha Community Health Unit,701440.0,2014-04-24,f2c64144-1769-4873-9de6-fa729cedd3ba
Fully-functional,Boru Haro Model Health Centre,Sagante/Jaldesa,Saku,Saku,Marsabit,Boru Haro Community Health Unit,701439.0,2013-05-15,6e5cc4c7-26bd-4503-a372-fb180e84c62d
Fully-functional,Amugaa Health Centre,Thangatha,Tigania East,Tigania Central,Meru,Chiriu Community Health Unit,701438.0,2016-01-15,e97c247a-34ef-40cc-b2fc-6a0f3a27be46
Fully-functional,Badassa Dispensary,Sagante/Jaldesa,Saku,Saku,Marsabit,Badassa Community Health Unit,701437.0,2014-04-24,c8fbf463-31a0-47a5-b564-2df1ff1681a5
Fully-functional,Giithu Dispensary,Thangatha,Tigania East,Tigania Central,Meru,Giithu Community Health Unit,701436.0,2016-01-14,4f7d319f-cc7a-4a5a-8ebb-1b8acd4fe804
Fully-functional,Igarii Dispensary,Thangatha,Tigania East,Tigania Central,Meru,Nkandi Community Health Unit,701435.0,2015-12-15,60dbe738-2ad1-4cd1-be91-1fbb7378766c
Fully-functional,Igarii Dispensary,Thangatha,Tigania East,Tigania Central,Meru,Igarii Community Health Unit,701434.0,2015-12-16,60dbe738-2ad1-4cd1-be91-1fbb7378766c
Fully-functional,Kunati Health Centre,Thangatha,Tigania East,Tigania Central,Meru,Thuti Community Health Unit,701433.0,2013-09-17,bc403359-8025-41e8-823e-2a5243c24c70
Fully-functional,Mulika Dispensary,Mikinduri,Tigania East,Tigania Central,Meru,Mutethia Community Health Unit,701432.0,2015-06-06,b999b1da-0fec-4e9b-8420-387ee80c9cd3
Fully-functional,Mikinduri Sub-District Hospial,Mikinduri,Tigania East,Tigania Central,Meru,Athwana Community Health Unit,701431.0,2015-03-17,5da49b61-07b5-4c46-938d-02a967fddeaa
Fully-functional,Kiguchwa Dispensary,Kinguchwa,Tigania East,Tigania Central,Meru,Kiguchwa Community Health Unit,701430.0,2015-06-05,8a8c1aee-0806-4436-b3d3-1965336cb1c9
Fully-functional,Kiguchwa Dispensary,Kinguchwa,Tigania East,Tigania Central,Meru,Michiimikuru Community Health Unit,701429.0,2015-03-05,8a8c1aee-0806-4436-b3d3-1965336cb1c9
Fully-functional,Matabithi Dispensary,Muthara,Tigania East,Tigania East,Meru,Matabithi Community Health Unit,701428.0,2016-06-15,112210f7-3e97-4960-8212-c8f7a8aa2746
Fully-functional,Charuru Dispensary,Muthara,Tigania East,Tigania East,Meru,Antuanuu Community Health Unit,701427.0,2016-05-13,fc93a6b7-9332-434a-8f80-4738a52240e4
Fully-functional,Charuru Dispensary,Muthara,Tigania East,Tigania East,Meru,Thubuku Community Health Unit,701426.0,2016-05-16,fc93a6b7-9332-434a-8f80-4738a52240e4
Fully-functional,St. John of God Hospital Tigania,Muthara,Tigania East,Tigania East,Meru,Irotia Community Health Unit,701425.0,2016-05-16,0fb255ae-e7e1-4217-8b62-defb65771756
Fully-functional,Lailuba Health Centre,Muthara,Tigania East,Tigania East,Meru,Lailuba Community Health Unit,701424.0,2015-02-19,76456228-8836-4618-be7a-f24dbc967e41
Fully-functional,Karama Dispensary,Karama,Tigania East,Tigania East,Meru,Mbaranga Community Health Unit,701423.0,2014-04-17,5f6d028a-7c1c-495c-a019-a00e5fa00f00
Fully-functional,Karama Dispensary,Karama,Tigania East,Tigania East,Meru,Urru Community Health Unit,701422.0,2015-04-15,5f6d028a-7c1c-495c-a019-a00e5fa00f00
Fully-functional,Karama Dispensary,Karama,Tigania East,Tigania East,Meru,Mukuani Community Health Unit,701420.0,2015-02-21,5f6d028a-7c1c-495c-a019-a00e5fa00f00
Fully-functional,Karama Dispensary,Karama,Tigania East,Tigania East,Meru,Itundu Community Health Unit,701419.0,2014-02-17,5f6d028a-7c1c-495c-a019-a00e5fa00f00
semi-functional,Kamuthini Dispensary,Mukaa,Kilome,Kilome,Makueni,Kamuthini Community Health Unit,701418.0,2015-08-12,879c5526-1e12-46b6-8e37-bfba122ed905
semi-functional,Lumu Dispensary,Kasikeu,Kilome,Kilome,Makueni,Lumu Community Health Unit,701417.0,2015-06-08,2c0498ef-2544-421a-9d4f-cb48d7034b61
semi-functional,Sultan Hamud Sub  County  Hospital,Kasikeu,Kilome,Kilome,Makueni,Sultan Hamud Community Health Unit,701416.0,2014-10-06,da235305-08ba-4768-bd05-ac664688b9ac
